Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source,Form4Surface,Form4Split,Form4Source,
VAI,Ind,VAI_V,aazhoogaadebi,aazhoogaadebi,NONE,1SgSubj,NONE,Neu,Pos,indaazhoogaadeb,,,nindaazhoogaadeb,,,nidaazhoogaadeb,,,
VTA,Cnj,VTA_Cw,biindooneweba'wi,biindooneweba'w,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,biindooneweba'waad,,,
VTA,Imp,VTA_Cw,biindooneweba'wi,biindooneweba'w,NONE,2SgSubj,3PlProxObj,Sim,,biindooneweba'wi,,,
VTA,Imp,VTA_Cw,biindooneweba'wi,biindooneweba'w,NONE,2SgSubj,3SgProxObj,Sim,,biindooneweba'wi,,,
VAI,Ind,VAI_V,noonaajige'aawaso,noonaajige'aawaso,NONE,1SgSubj,NONE,Neu,Pos,ninoonaajige'aawas,,,
VAI,Ind,VAI_V,noonaajige'aawaso,noonaajige'aawaso,NONE,3SgProxSubj,NONE,Neu,Pos,noonaajige'aawaso,,,
VAI,Cnj,VAI_V,noonaajige'aawaso,noonaajige'aawaso,NONE,3SgProxSubj,NONE,Neu,Pos,noonaajige'aawasod,,,
VTA,Ind,VTA_C,madwem,madwem,NONE,1SgSubj,3SgProxObj,Neu,Pos,nimadwemaa,,,
VTA,Ind,VTA_C,madwem,madwem,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,omadwemaan,,,
VTA,Ind,VTA_C,madwem,madwem,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,omadwemaan,,,
VTA,Cnj,VTA_C,madwem,madwem,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,madwemaad,,,
VTA,Cnj,VTA_C,madwem,madwem,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,madwemaad,,,
VTA,Cnj,VTA_C,ChCnj+madwem,madwem,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,medwemaad,,,
VTA,Cnj,VTA_C,ChCnj+madwem,madwem,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,medwemaad,,,
VTA,Imp,VTA_C,madwem,madwem,NONE,2SgSubj,3PlProxObj,Sim,,madwem,,,
VTA,Imp,VTA_C,madwem,madwem,NONE,2SgSubj,3SgProxObj,Sim,,madwem,,,
VTA,Ind,VTA_Cw,mamizh,mamizhw,NONE,1SgSubj,3SgProxObj,Neu,Pos,nimamizhwaa,,,
VTA,Ind,VTA_Cw,mamizh,mamizhw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,omamizhwaan,,,
VTA,Ind,VTA_Cw,mamizh,mamizhw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,omamizhwaan,,,
VTA,Cnj,VTA_Cw,mamizh,mamizhw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,mamizhwaad,,,
VTA,Cnj,VTA_Cw,mamizh,mamizhw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,mamizhwaad,,,
VTA,Cnj,VTA_Cw,ChCnj+mamizh,mamizhw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,memizhwaad,,,
VTA,Cnj,VTA_Cw,ChCnj+mamizh,mamizhw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,memizhwaad,,,
VTA,Imp,VTA_Cw,mamizh,mamizhw,NONE,2SgSubj,3PlProxObj,Sim,,mamizh,,,
VTA,Imp,VTA_Cw,mamizh,mamizhw,NONE,2SgSubj,3SgProxObj,Sim,,mamizh,,,
VTI,Ind,VTI_am,bookoga'an,bookoga',NONE,3SgProxSubj,0SgObj,Neu,Pos,ogii-pookoga'aan,,,
VTI,Ind,VTI_am,bookoga'an,bookoga',NONE,1SgSubj,0SgObj,Neu,Pos,nibookoga'aan,,,
VTI,Ind,VTI_am,bookoga'an,bookoga',NONE,3SgProxSubj,0SgObj,Neu,Pos,obookoga'aan,,,
VTI,Cnj,VTI_am,bookoga'an,bookoga',NONE,3SgProxSubj,0PlObj,Neu,Pos,bookoga'ang,,,
VTI,Cnj,VTI_am,bookoga'an,bookoga',NONE,3SgProxSubj,0SgObj,Neu,Pos,bookoga'ang,,,
VTI,Cnj,VTI_am,ChCnj+bookoga'an,bookoga',NONE,3SgProxSubj,0PlObj,Neu,Pos,bwaakoga'ang,,,
VTI,Cnj,VTI_am,ChCnj+bookoga'an,bookoga',NONE,3SgProxSubj,0SgObj,Neu,Pos,bwaakoga'ang,,,
VTI,Imp,VTI_am,bookoga'an,bookoga',NONE,2SgSubj,0PlObj,Sim,,bookoga'an,,,
VTI,Imp,VTI_am,bookoga'an,bookoga',NONE,2SgSubj,0SgObj,Sim,,bookoga'an,,,
VII,Ind,VII_n,ozisin,ozisin,NONE,0SgSubj,NONE,Neu,Pos,ozisin,,,
VII,Cnj,VII_n,ozisin,ozisin,NONE,0SgSubj,NONE,Neu,Pos,ozising,,,
VII,Cnj,VII_n,ChCnj+ozisin,ozisin,NONE,0SgSubj,NONE,Neu,Pos,wezising,,,
VAI,Ind,VAI_VV,onabi'iwe,onabi'iwe,NONE,1SgSubj,NONE,Neu,Pos,indoonabi'iwe,,,nindoonabi'iwe,,,nidoonabi'iwe,,,
VAI,Cnj,VAI_VV,onabi'iwe,onabi'iwe,NONE,3SgProxSubj,NONE,Neu,Pos,onabi'iwed,,,
VAI,Cnj,VAI_VV,ChCnj+onabi'iwe,onabi'iwe,NONE,3SgProxSubj,NONE,Neu,Pos,wenabi'iwed,,,
VAI,Ind,VAI_V,nandobani,nandobani,NONE,1SgSubj,NONE,Neu,Pos,ninandoban,,,
VAI,Ind,VAI_V,nandobani,nandobani,NONE,3SgProxSubj,NONE,Neu,Pos,nandobani,,,
VAI,Cnj,VAI_V,nandobani,nandobani,NONE,3SgProxSubj,NONE,Neu,Pos,nandobanid,,,
VAI,Cnj,VAI_V,ChCnj+nandobani,nandobani,NONE,3SgProxSubj,NONE,Neu,Pos,nendobanid,,,
VTA,Ind,VTA_aw,diitibishkaw,diitibishkaw,NONE,1SgSubj,3SgProxObj,Neu,Pos,indiitibishkawaa,,,nindiitibishkawaa,,,nidiitibishkawaa,,,
VTA,Ind,VTA_aw,diitibishkaw,diitibishkaw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,odiitibishkawaan,,,
VTA,Ind,VTA_aw,diitibishkaw,diitibishkaw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,odiitibishkawaan,,,
VTA,Cnj,VTA_aw,diitibishkaw,diitibishkaw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,diitibishkawaad,,,
VTA,Cnj,VTA_aw,diitibishkaw,diitibishkaw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,diitibishkawaad,,,
VTA,Cnj,VTA_aw,ChCnj+diitibishkaw,diitibishkaw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,daatibishkawaad,,,
VTA,Cnj,VTA_aw,ChCnj+diitibishkaw,diitibishkaw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,daatibishkawaad,,,
VTA,Imp,VTA_aw,diitibishkaw,diitibishkaw,NONE,2SgSubj,3PlProxObj,Sim,,diitibishkaw,,,
VTA,Imp,VTA_aw,diitibishkaw,diitibishkaw,NONE,2SgSubj,3SgProxObj,Sim,,diitibishkaw,,,
VTI,Ind,VTI_am,bagoshkan,bagoshk,NONE,3SgProxSubj,0SgObj,Neu,Pos,ogii-pagoshkaan,,,
VTI,Ind,VTI_am,bagoshkan,bagoshk,NONE,1SgSubj,0SgObj,Neu,Pos,nimbagoshkaan,,,
VTI,Ind,VTI_am,bagoshkan,bagoshk,NONE,3SgProxSubj,0SgObj,Neu,Pos,obagoshkaan,,,
VTI,Cnj,VTI_am,bagoshkan,bagoshk,NONE,3SgProxSubj,0PlObj,Neu,Pos,bagoshkang,,,
VTI,Cnj,VTI_am,bagoshkan,bagoshk,NONE,3SgProxSubj,0SgObj,Neu,Pos,bagoshkang,,,
VTI,Cnj,VTI_am,ChCnj+bagoshkan,bagoshk,NONE,3SgProxSubj,0PlObj,Neu,Pos,begoshkang,,,
VTI,Cnj,VTI_am,ChCnj+bagoshkan,bagoshk,NONE,3SgProxSubj,0SgObj,Neu,Pos,begoshkang,,,
VTI,Imp,VTI_am,bagoshkan,bagoshk,NONE,2SgSubj,0PlObj,Sim,,bagoshkan,,,
VTI,Imp,VTI_am,bagoshkan,bagoshk,NONE,2SgSubj,0SgObj,Sim,,bagoshkan,,,
VTI,Ind,VTI_am,biijimaandan,biijimaand,NONE,1SgSubj,0SgObj,Neu,Pos,imbiijimaandaan,,,nimbiijimaandaan,,,nibiijimaandaan,,,
VTI,Ind,VTI_am,biijimaandan,biijimaand,NONE,3SgProxSubj,0SgObj,Neu,Pos,obiijimaandaan,,,
VTI,Cnj,VTI_am,biijimaandan,biijimaand,NONE,3SgProxSubj,0PlObj,Neu,Pos,biijimaandang,,,
VTI,Cnj,VTI_am,biijimaandan,biijimaand,NONE,3SgProxSubj,0SgObj,Neu,Pos,biijimaandang,,,
VTI,Cnj,VTI_am,ChCnj+biijimaandan,biijimaand,NONE,3SgProxSubj,0PlObj,Neu,Pos,baajimaandang,,,
VTI,Cnj,VTI_am,ChCnj+biijimaandan,biijimaand,NONE,3SgProxSubj,0SgObj,Neu,Pos,baajimaandang,,,
VTI,Imp,VTI_am,biijimaandan,biijimaand,NONE,2SgSubj,0PlObj,Sim,,biijimaandan,,,
VTI,Imp,VTI_am,biijimaandan,biijimaand,NONE,2SgSubj,0SgObj,Sim,,biijimaandan,,,
VAI,Ind,VAI_V,moozhi'o,moozhi'o,NONE,1SgSubj,NONE,Neu,Pos,nimoozhi',,,
VAI,Ind,VAI_V,moozhi'o,moozhi'o,NONE,3SgProxSubj,NONE,Neu,Pos,moozhi'o,,,
VAI,Cnj,VAI_V,moozhi'o,moozhi'o,NONE,3SgProxSubj,NONE,Neu,Pos,moozhi'od,,,
VAI,Ind,VAI_VV,baazhidaandawe,baazhidaandawe,NONE,1SgSubj,NONE,Neu,Pos,imbaazhidaandawe,,,nimbaazhidaandawe,,,nibaazhidaandawe,,,
VAI,Ind,VAI_VV,baazhidaandawe,baazhidaandawe,NONE,3SgProxSubj,NONE,Neu,Pos,baazhidaandawe,,,
VAI,Cnj,VAI_VV,baazhidaandawe,baazhidaandawe,NONE,3SgProxSubj,NONE,Neu,Pos,baazhidaandawed,,,
VAI,Cnj,VAI_VV,ChCnj+baazhidaandawe,baazhidaandawe,NONE,3SgProxSubj,NONE,Neu,Pos,bayaazhidaandawed,,,
VAI,Ind,VAI_VV,wayezhinge,wayezhinge,NONE,1SgSubj,NONE,Neu,Pos,niwayezhinge,,,
VAI,Ind,VAI_VV,wayezhinge,wayezhinge,NONE,3SgProxSubj,NONE,Neu,Pos,wayezhinge,,,
VAI,Cnj,VAI_VV,wayezhinge,wayezhinge,NONE,3SgProxSubj,NONE,Neu,Pos,wayezhinged,,,
VAI,Cnj,VAI_VV,ChCnj+wayezhinge,wayezhinge,NONE,3SgProxSubj,NONE,Neu,Pos,weyezhinged,,,
VAI,Ind,VAI_am,maazhingwaam,maazhingwaam,NONE,1SgSubj,NONE,Neu,Pos,nimaazhingwaam,,,
VAI,Ind,VAI_am,maazhingwaam,maazhingwaam,NONE,3SgProxSubj,NONE,Neu,Pos,maazhingwaam,,,
VAI,Cnj,VAI_am,maazhingwaam,maazhingwaam,NONE,3SgProxSubj,NONE,Neu,Pos,maazhingwaang,,,
VAI,Ind,VAI_V,bakaanizi,bakaanizi,NONE,1SgSubj,NONE,Neu,Pos,imbakaaniz,,,nimbakaaniz,,,nibakaaniz,,,
VAI,Ind,VAI_V,bakaanizi,bakaanizi,NONE,3SgProxSubj,NONE,Neu,Pos,bakaanizi,,,
VAI,Cnj,VAI_V,bakaanizi,bakaanizi,NONE,3SgProxSubj,NONE,Neu,Pos,bakaanizid,,,
VAI,Cnj,VAI_V,ChCnj+bakaanizi,bakaanizi,NONE,3SgProxSubj,NONE,Neu,Pos,bekaanizid,,,
VTA,Ind,VTA_C,biigon,biigon,NONE,1SgSubj,3SgProxObj,Neu,Pos,imbiigonaa,,,nimbiigonaa,,,nibiigonaa,,,
VTA,Ind,VTA_C,biigon,biigon,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,obiigonaan,,,
VTA,Ind,VTA_C,biigon,biigon,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,obiigonaan,,,
VTA,Cnj,VTA_C,biigon,biigon,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,biigonaad,,,
VTA,Cnj,VTA_C,biigon,biigon,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,biigonaad,,,
VTA,Cnj,VTA_C,ChCnj+biigon,biigon,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,baagonaad,,,
VTA,Cnj,VTA_C,ChCnj+biigon,biigon,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,baagonaad,,,
VII,Ind,VII_VV,agawaateshkaa,agawaateshkaa,NONE,0SgSubj,NONE,Neu,Pos,agawaateshkaa,,,
VII,Cnj,VII_VV,agawaateshkaa,agawaateshkaa,NONE,0SgSubj,NONE,Neu,Pos,agawaateshkaag,,,
VII,Cnj,VII_VV,ChCnj+agawaateshkaa,agawaateshkaa,NONE,0SgSubj,NONE,Neu,Pos,egawaateshkaag,,,
VAI,Ind,VAI_V,zhaazhiibinikeni,zhaazhiibinikeni,NONE,1SgSubj,NONE,Neu,Pos,nizhaazhiibiniken,,,
VAI,Ind,VAI_V,zhaazhiibinikeni,zhaazhiibinikeni,NONE,3SgProxSubj,NONE,Neu,Pos,zhaazhiibinikeni,,,
VAI,Cnj,VAI_V,zhaazhiibinikeni,zhaazhiibinikeni,NONE,3SgProxSubj,NONE,Neu,Pos,zhaazhiibinikenid,,,
VAI,Cnj,VAI_V,ChCnj+zhaazhiibinikeni,zhaazhiibinikeni,NONE,3SgProxSubj,NONE,Neu,Pos,zhayaazhiibinikenid,,,
VAI,Ind,VAI_V,ondamaajimo,ondamaajimo,NONE,1SgSubj,NONE,Neu,Pos,nindoondamaajim,,,
VAI,Ind,VAI_V,ondamaajimo,ondamaajimo,NONE,3SgProxSubj,NONE,Neu,Pos,ondamaajimo,,,
VAI,Cnj,VAI_V,ondamaajimo,ondamaajimo,NONE,3SgProxSubj,NONE,Neu,Pos,ondamaajimod,,,
VAI,Cnj,VAI_V,ChCnj+ondamaajimo,ondamaajimo,NONE,3SgProxSubj,NONE,Neu,Pos,wendamaajimod,,,
VII,Ind,VII_d,ishwaaso-biboonagad,ishwaaso-biboonagad,NONE,0SgSubj,NONE,Neu,Pos,ishwaaso-biboonagad,,,
VII,Cnj,VII_d,ishwaaso-biboonagad,ishwaaso-biboonagad,NONE,0SgSubj,NONE,Neu,Pos,ishwaaso-biboonagak,,,
VII,Cnj,VII_d,ChCnj+ishwaaso-biboonagad,ishwaaso-biboonagad,NONE,0SgSubj,NONE,Neu,Pos,eshwaaso-biboonagak,,,
VAI,Ind,VAI_VV,gabedibikwe,gabedibikwe,NONE,1SgSubj,NONE,Neu,Pos,ingabedibikwe,,,ningabedibikwe,,,
VAI,Ind,VAI_VV,gabedibikwe,gabedibikwe,NONE,3SgProxSubj,NONE,Neu,Pos,gabedibikwe,,,
VAI,Cnj,VAI_VV,gabedibikwe,gabedibikwe,NONE,3SgProxSubj,NONE,Neu,Pos,gabedibikwed,,,
VAI,Cnj,VAI_VV,ChCnj+gabedibikwe,gabedibikwe,NONE,3SgProxSubj,NONE,Neu,Pos,gebedibikwed,,,
VAI,Ind,VAI_am,binda'am,binda'+am,NONE,3SgProxSubj,NONE,Neu,Pos,binda'am,,,
VAI,Ind,VAI_am,binda'am,binda'+am,NONE,3PlProxSubj,NONE,Neu,Pos,binda'amoog,,,
VAI,Cnj,VAI_am,binda'am,binda'+am,NONE,3PlProxSubj,NONE,Neu,Pos,binda'amowaad,,,
VAI,Cnj,VAI_am,ChCnj+binda'am,binda'+am,NONE,3PlProxSubj,NONE,Neu,Pos,benda'amowaad,,,
VAI,Ind,VAI_V,dazhigaabawi,dazhigaabawi,NONE,1SgSubj,NONE,Neu,Pos,indazhigaabaw,,,
VAI,Ind,VAI_V,dazhigaabawi,dazhigaabawi,NONE,3SgProxSubj,NONE,Neu,Pos,dazhigaabawi,,,
VAI,Cnj,VAI_V,dazhigaabawi,dazhigaabawi,NONE,3SgProxSubj,NONE,Neu,Pos,dazhigaabawid,,,
VAI,Cnj,VAI_V,ChCnj+dazhigaabawi,dazhigaabawi,NONE,3PlProxSubj,NONE,Neu,Pos,endazhigaabawid,,,
VAI,Ind,VAI_VV,wawiinininjii,wawiinininjii,NONE,1SgSubj,NONE,Neu,Pos,niwawiinininjii,,,
VAI,Ind,VAI_VV,wawiinininjii,wawiinininjii,NONE,3SgProxSubj,NONE,Neu,Pos,wawiinininjii,,,
VAI,Cnj,VAI_VV,wawiinininjii,wawiinininjii,NONE,3SgProxSubj,NONE,Neu,Pos,wawiinininjiid,,,
VAI,Cnj,VAI_VV,ChCnj+wawiinininjii,wawiinininjii,NONE,3SgProxSubj,NONE,Neu,Pos,wewiinininjiid,,,
VAI,Ind,VAI_V,jiikimaagozi,jiikimaagozi,NONE,3SgProxSubj,NONE,Neu,Pos,jiikimaagozi,,,
VAI,Cnj,VAI_V,jiikimaagozi,jiikimaagozi,NONE,3SgProxSubj,NONE,Neu,Pos,jiikimaagozid,,,
VAI,Cnj,VAI_V,ChCnj+jiikimaagozi,jiikimaagozi,NONE,3SgProxSubj,NONE,Neu,Pos,jaakimaagozid,,,
VAI,Ind,VAI_VV,maajidaabii,maajidaabii,NONE,1SgSubj,NONE,Neu,Pos,nimaajidaabii,,,
VAI,Ind,VAI_VV,maajidaabii,maajidaabii,NONE,3SgProxSubj,NONE,Neu,Pos,maajidaabii,,,
VAI,Cnj,VAI_VV,maajidaabii,maajidaabii,NONE,3SgProxSubj,NONE,Neu,Pos,maajidaabiid,,,
VAI,Cnj,VAI_VV,ChCnj+maajidaabii,maajidaabii,NONE,3SgProxSubj,NONE,Neu,Pos,mayaajidaabiid,,,
VAI,Ind,VAI_VV,biinisanowe,biinisanowe,NONE,1SgSubj,NONE,Neu,Pos,nibiinisanowe,,,
VAI,Ind,VAI_VV,biinisanowe,biinisanowe,NONE,3SgProxSubj,NONE,Neu,Pos,biinisanowe,,,
VAI,Cnj,VAI_VV,biinisanowe,biinisanowe,NONE,3SgProxSubj,NONE,Neu,Pos,biinisanowed,,,
VAI,Cnj,VAI_VV,ChCnj+biinisanowe,biinisanowe,NONE,3SgProxSubj,NONE,Neu,Pos,baanisanowed,,,
VAI,Ind,VAI_VV,gwekise,gwekise,NONE,1SgSubj,NONE,Neu,Pos,nigwekise,,,
VAI,Ind,VAI_VV,gwekise,gwekise,NONE,3SgProxSubj,NONE,Neu,Pos,gwekise,,,
VAI,Cnj,VAI_VV,gwekise,gwekise,NONE,3SgProxSubj,NONE,Neu,Pos,gwekised,,,
VAI,Cnj,VAI_VV,ChCnj+gwekise,gwekise,NONE,3SgProxSubj,NONE,Neu,Pos,gwayekised,,,
VTI,Ind,VTI_oo,mooshka'oodoon,mooshka'ood,NONE,1SgSubj,0SgObj,Neu,Pos,nimooshka'oodoon,,,
VTI,Ind,VTI_oo,mooshka'oodoon,mooshka'ood,NONE,3SgProxSubj,0SgObj,Neu,Pos,omooshka'oodoon,,,
VTI,Cnj,VTI_oo,mooshka'oodoon,mooshka'ood,NONE,3SgProxSubj,0PlObj,Neu,Pos,mooshka'oodood,,,
VTI,Cnj,VTI_oo,mooshka'oodoon,mooshka'ood,NONE,3SgProxSubj,0SgObj,Neu,Pos,mooshka'oodood,,,
VTI,Cnj,VTI_oo,ChCnj+mooshka'oodoon,mooshka'ood,NONE,3SgProxSubj,0PlObj,Neu,Pos,mwaashka'oodood,,,
VTI,Cnj,VTI_oo,ChCnj+mooshka'oodoon,mooshka'ood,NONE,3SgProxSubj,0SgObj,Neu,Pos,mwaashka'oodood,,,
VTI,Imp,VTI_oo,mooshka'oodoon,mooshka'ood,NONE,2SgSubj,0PlObj,Sim,,mooshka'oodoon,,,
VTI,Imp,VTI_oo,mooshka'oodoon,mooshka'ood,NONE,2SgSubj,0SgObj,Sim,,mooshka'oodoon,,,
VAI,Ind,VAI_VV,zhishigagowe,zhishigagowe,NONE,1SgSubj,NONE,Neu,Pos,inzhishigagowe,,,ninzhishigagowe,,,nizhishigagowe,,,
VAI,Ind,VAI_VV,zhishigagowe,zhishigagowe,NONE,3SgProxSubj,NONE,Neu,Pos,zhishigagowe,,,
VAI,Cnj,VAI_VV,zhishigagowe,zhishigagowe,NONE,3SgProxSubj,NONE,Neu,Pos,zhishigagowed,,,
VAI,Cnj,VAI_VV,ChCnj+zhishigagowe,zhishigagowe,NONE,3SgProxSubj,NONE,Neu,Pos,zheshigagowed,,,
VTA,Ind,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,1SgSubj,3SgProxObj,Neu,Pos,ndoopimewebishkawaa,,,
VTA,Ind,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,odoopimewebishkawaan,,,
VTA,Ind,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,odoopimewebishkawaan,,,
VTA,Cnj,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,opimewebishkawaad,,,
VTA,Cnj,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,opimewebishkawaad,,,
VTA,Cnj,VTA_aw,ChCnj+opimewebishkaw,opimewebishkaw,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,wepimewebishkawaad,,,
VTA,Cnj,VTA_aw,ChCnj+opimewebishkaw,opimewebishkaw,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,wepimewebishkawaad,,,
VTA,Imp,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,2SgSubj,3PlProxObj,Sim,,opimewebishkaw,,,
VTA,Imp,VTA_aw,opimewebishkaw,opimewebishkaw,NONE,2SgSubj,3SgProxObj,Sim,,opimewebishkaw,,,
VII,Ind,VII_VV,minwate,minwate,NONE,0SgSubj,NONE,Neu,Pos,minwate,,,
VII,Cnj,VII_VV,minwate,minwate,NONE,0SgSubj,NONE,Neu,Pos,minwateg,,,
VII,Cnj,VII_VV,ChCnj+minwate,minwate,NONE,0SgSubj,NONE,Neu,Pos,menwateg,,,
VTI,Ind,VTI_am,nisidopidan,nisidopid,NONE,1SgSubj,0SgObj,Neu,Pos,ninisidopidaan,,,
VTI,Ind,VTI_am,nisidopidan,nisidopid,NONE,3SgProxSubj,0SgObj,Neu,Pos,onisidopidaan,,,
VTI,Cnj,VTI_am,nisidopidan,nisidopid,NONE,3SgProxSubj,0PlObj,Neu,Pos,nisidopidang,,,
VTI,Cnj,VTI_am,nisidopidan,nisidopid,NONE,3SgProxSubj,0SgObj,Neu,Pos,nisidopidang,,,
VTI,Cnj,VTI_am,ChCnj+nisidopidan,nisidopid,NONE,3SgProxSubj,0PlObj,Neu,Pos,nesidopidang,,,
VTI,Cnj,VTI_am,ChCnj+nisidopidan,nisidopid,NONE,3SgProxSubj,0SgObj,Neu,Pos,nesidopidang,,,
VTI,Imp,VTI_am,nisidopidan,nisidopid,NONE,2SgSubj,0PlObj,Sim,,nisidopidan,,,
VTI,Imp,VTI_am,nisidopidan,nisidopid,NONE,2SgSubj,0SgObj,Sim,,nisidopidan,,,
VTI,Ind,VTI_oo,niibidoon,niibid,NONE,1SgSubj,0SgObj,Neu,Pos,niniibidoon,,,
VTI,Ind,VTI_oo,niibidoon,niibid,NONE,3SgProxSubj,0SgObj,Neu,Pos,oniibidoon,,,
VTI,Cnj,VTI_oo,niibidoon,niibid,NONE,3SgProxSubj,0PlObj,Neu,Pos,niibidood,,,
VTI,Cnj,VTI_oo,niibidoon,niibid,NONE,3SgProxSubj,0SgObj,Neu,Pos,niibidood,,,
VTI,Cnj,VTI_oo,ChCnj+niibidoon,niibid,NONE,3SgProxSubj,0PlObj,Neu,Pos,naabidood,,,
VTI,Cnj,VTI_oo,ChCnj+niibidoon,niibid,NONE,3SgProxSubj,0SgObj,Neu,Pos,naabidood,,,
VTI,Imp,VTI_oo,niibidoon,niibid,NONE,2SgSubj,0PlObj,Sim,,niibidoon,,,
VTI,Imp,VTI_oo,niibidoon,niibid,NONE,2SgSubj,0SgObj,Sim,,niibidoon,,,
VTA,Ind,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,1SgSubj,3SgProxObj,Neu,Pos,inzhooshkwega'waa,,,ninzhooshkwega'waa,,,nizhooshkwega'waa,,,
VTA,Ind,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,ozhooshkwega'waan,,,
VTA,Ind,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,ozhooshkwega'waan,,,
VTA,Cnj,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,zhooshkwega'waad,,,
VTA,Cnj,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,zhooshkwega'waad,,,
VTA,Cnj,VTA_Cw,ChCnj+zhooshkwega',zhooshkwega'w,NONE,3SgProxSubj,3PlObvObj,Neu,Pos,zhwaashkwega'waad,,,
VTA,Cnj,VTA_Cw,ChCnj+zhooshkwega',zhooshkwega'w,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,zhwaashkwega'waad,,,
VTA,Imp,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,2SgSubj,3PlProxObj,Sim,,zhooshkwega',,,
VTA,Imp,VTA_Cw,zhooshkwega',zhooshkwega'w,NONE,2SgSubj,3SgProxObj,Sim,,zhooshkwega',,,
VAIO,Ind,VAIO,ozhi-ayaan,ozhi-ayaa,NONE,1SgSubj,0SgObj,Neu,Pos,nindoozhi-ayaan,,,
VAIO,Ind,VAIO,ozhi-ayaan,ozhi-ayaa,NONE,3SgProxSubj,0SgObj,Neu,Pos,odoozhi-ayaan,,,
VAIO,Cnj,VAIO,ozhi-ayaan,ozhi-ayaa,NONE,3SgProxSubj,0PlObj,Neu,Pos,ozhi-ayaang,,,
VAIO,Cnj,VAIO,ozhi-ayaan,ozhi-ayaa,NONE,3SgProxSubj,0SgObj,Neu,Pos,ozhi-ayaang,,,
VAIO,Cnj,VAIO,ChCnj+ozhi-ayaan,ozhi-ayaa,NONE,3SgProxSubj,0PlObj,Neu,Pos,wezhi-ayaad,,,
VAIO,Cnj,VAIO,ChCnj+ozhi-ayaan,ozhi-ayaa,NONE,3SgProxSubj,0SgObj,Neu,Pos,wezhi-ayaad,,,
VAIO,Imp,VAIO,ozhi-ayaan,ozhi-ayaa,NONE,2SgSubj,0PlObj,Sim,,ozhi-ayaan,,,
VAIO,Imp,VAIO,ozhi-ayaan,ozhi-ayaa,NONE,2SgSubj,0SgObj,Sim,,ozhi-ayaan,,,
VAI,Ind,VAI_VV,naazhenige,naazhenige,NONE,1SgSubj,NONE,Neu,Pos,ninaazhenige,,,
VAI,Ind,VAI_VV,naazhenige,naazhenige,NONE,3SgProxSubj,NONE,Neu,Pos,naazhenige,,,
VAI,Cnj,VAI_VV,naazhenige,naazhenige,NONE,3SgProxSubj,NONE,Neu,Pos,naazheniged,,,
VII,Ind,VII_VV,aanjigwaade,aanjigwaade,NONE,0SgSubj,NONE,Neu,Pos,aanjigwaade,,,
